file_name,Número de 44 dígitos,chNFe,xMun,Texto após último ponto e vírgula,vProd
31231002334933000140550010000053961414311083-nfe,31231012927876000167550010002851681005034464,31231002334933000140550010000053961414311083,CRISTIANO OTONI,SOMA MG ESTADO,408.80
31231002334933000140550010000053971461010474-nfe,31231012927876000167550010002851691005034470,31231002334933000140550010000053971461010474,CARANDAI,SOMA MG ESTADO,408.80
31231002334933000140550010000053981215592974-nfe,31231012927876000167550010002851651005034225,31231002334933000140550010000053981215592974,CARANAIBA,SOMA MG ESTADO,115.00
31231002334933000140550010000053991459041184-nfe,31230960665981000975550010007832851120604834,31231002334933000140550010000053991459041184,CARANAIBA,UNIAO QUIMICA ESTADO,640.22
31231002334933000140550010000054001610671032-nfe,31231042799163000126550010001391281619636046,31231002334933000140550010000054001610671032,CARANAIBA,BH FARMA ESTADO,1126.80
31231002334933000140550010000054011773810063-nfe,31231025112130000147550010000073501230126185,31231002334933000140550010000054011773810063,CARANAIBA,E. NATALINO 2751,245.70
31231002334933000140550010000054021140910804-nfe,31231025031668000127550010000513721698951977,31231002334933000140550010000054021140910804,CARANAIBA,SAMEH ESTADO,301.10
31231002334933000140550010000054041291080511-nfe,31231067729178000220550010007522651724931129,31231002334933000140550010000054041291080511,CARANAIBA,RIOCLARENSE ESTADO,561.50
31231002334933000140550010000054211258233950-nfe,31231025031668000127550010000514201114367870,31231002334933000140550010000054211258233950,ANTONIO CARLOS,SAMEH ESTADO,491.68
31231002334933000140550010000054461606972448-nfe,31231042799163000126550010001391421035584983,31231002334933000140550010000054461606972448,SANTA RITA DO IBITIPOCA,BH FARMA ESTADO,683.24
31231002334933000140550010000054471326961095-nfe,31231000874929000140550010005036891157526120,31231002334933000140550010000054471326961095,SANTA RITA DO IBITIPOCA,MEDCENTER ESTADO,85.00
31231002334933000140550010000054481748107733-nfe,31231012927876000167550010002851631005034425,31231002334933000140550010000054481748107733,RESSAQUINHA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31231012927876000167550010002851631005034425 SOMA MG ESTADO,69.00
31231002334933000140550010000054491071574843-nfe,31231012927876000167550010002851751005034531,31231002334933000140550010000054491071574843,SANTA BARBARA DO TUGURIO,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31231012927876000167550010002851751005034531 SOMA MG ESTADO,255.50
31231002334933000140550010000054501651009530-nfe,31231012927876000167550010002851621005034410,31231002334933000140550010000054501651009530,CIPOTANEA,SOMA MG ESTADO,276.00
31231002334933000140550010000054511121692893-nfe,31231012927876000167550010002851611005034390,31231002334933000140550010000054511121692893,SANTA BARBARA DO TUGURIO,SOMA MG ESTADO,46.00
31231002334933000140550010000054521238710104-nfe,31231012927876000167550010002851641005034430,,CAPELA NOVA,SOMA MG ESTADO,69.00
31231002334933000140550010000054531835797797-nfe,31231012927876000167550010002851581005034360,31231002334933000140550010000054531835797797,DESTERRO DO MELO,SOMA MG ESTADO,230.00
31231002334933000140550010000054541697294199-nfe,31230960665981000975550010007832841015499336,31231002334933000140550010000054541697294199,SANTA RITA DO IBITIPOCA,UNIAO QUIMICA ESTADO,91.46
31231002334933000140550010000054551449891690-nfe,31231000874929000140550010005036311094697178,31231002334933000140550010000054551449891690,SANTA BARBARA DO TUGURIO,MEDCENTER ESTADO,255.00
31231002334933000140550010000054561606425796-nfe,31231025112130000147550010000073511230126190,31231002334933000140550010000054561606425796,PAIVA,E. NATALINO 2812,409.50
31231002334933000140550010000054571052996594-nfe,31231025112130000147550010000073521230126201,31231002334933000140550010000054571052996594,CIPOTANEA,E. NATALINO 2644,409.50
31231002334933000140550010000054581210710812-nfe,31231025112130000147550010000073491230126176,31231002334933000140550010000054581210710812,SANTA RITA DO IBITIPOCA,E. NATALINO 2678,819.00
31231002334933000140550010000054591100101096-nfe,41231044223965000119550010000002411642931196,31231002334933000140550010000054591100101096,SANTANA DO GARAMBEU,RG LUNA 2747,1908.00
31231002334933000140550010000054601410154318-nfe,52231040455009000101550010000008981000010811,31231002334933000140550010000054601410154318,PAIVA,ALMEIDA FARMACEUTICA LTDA 2833,384.00
31231002334933000140550010000054611816009438-nfe,31231043782859000102550010000121631480601993,31231002334933000140550010000054611816009438,CARANAIBA,FAST CLEAN 2638,172.47
31231002334933000140550010000054621188928280-nfe,31231043782859000102550010000121561478898963,31231002334933000140550010000054621188928280,SANTA RITA DO IBITIPOCA,FAST CLEAN 2775,89.97
31231002334933000140550010000054631051010331-nfe,31231043782859000102550010000121621480358641,31231002334933000140550010000054631051010331,SANTA BARBARA DO TUGURIO,FAST CLEAN 2700,581.10
31231002334933000140550010000054641281700833-nfe,31231043782859000102550010000121651481088755,31231002334933000140550010000054641281700833,SANTANA DO GARAMBEU,FAST CLEAN 2751,562.40
31231002334933000140550010000054651033208235-nfe,31230936325157000215550000000869241817396359,31231002334933000140550010000054651033208235,ANTONIO CARLOS,COSTA CAMARGO ESTADO,657.30
31231002334933000140550010000054661995805737-nfe,31230936325157000215550000000859681555793690,31231002334933000140550010000054661995805737,DESTERRO DO MELO,COSTA CAMARGO ESTADO,657.30
31231002334933000140550010000054671747302139-nfe,31230936325157000215550000000868501204168917,31231002334933000140550010000054671747302139,CARANDAI,COSTA CAMARGO ESTADO,492.98
31231002334933000140550010000054681152431061-nfe,31230936325157000215550000000855501682711344,31231002334933000140550010000054681152431061,CRISTIANO OTONI,COSTA CAMARGO ESTADO,53.38
31231002334933000140550010000054691350407032-nfe,31230936325157000215550000000859691723318629,31231002334933000140550010000054691350407032,ALFREDO VASCONCELOS,COSTA CAMARGO ESTADO,328.65
31231002334933000140550010000054701643102864-nfe,31230936325157000215550000000859671694303300,31231002334933000140550010000054701643102864,IBERTIOGA,COSTA CAMARGO ESTADO,328.65
31231002334933000140550010000054711400525082-nfe,33230931673254001095550000008279101132158138,31231002334933000140550010000054711400525082,ANTONIO CARLOS,B BRAUN 2738,274.00
31231002334933000140550010000054721262022584-nfe,33230931673254001095550000008266941043772840,31231002334933000140550010000054721262022584,SANTA BARBARA DO TUGURIO,B BRAUN,8325.00
31231002334933000140550010000054731610698913-nfe,33230931673254001095550000008266961727051210,,ANTONIO CARLOS,B BRAUN,3600.00
31231002334933000140550010000054741976127488-nfe,33230931673254001095550000008279091229257342,31231002334933000140550010000054741976127488,SANTA BARBARA DO TUGURIO,B BRAUN,6850.00
31231002334933000140550010000054751728724980-nfe,33230931673254001095550000008266981631318317,31231002334933000140550010000054751728724980,ALFREDO VASCONCELOS,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 33230931673254001095550000008266981631318317 B BRAUN,1350.00
31231002334933000140550010000054761551022132-nfe,33230931673254001095550000008266951791018077,31231002334933000140550010000054761551022132,CARANAIBA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 33230931673254001095550000008266951791018077 B BRAUN,270.00
31231002334933000140550010000054771331829883-nfe,33230931673254001095550000008279111263535390,31231002334933000140550010000054771331829883,CARANAIBA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 33230931673254001095550000008279111263535390 B BRAUN,1370.00
31231002334933000140550010000054781193326285-nfe,33230931673254001095550000008266991792156723,31231002334933000140550010000054781193326285,PAIVA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 33230931673254001095550000008266991792156723 B BRAUN,540.00
31231002334933000140550010000054791621032087-nfe,31231012927876000167550010002862111005045773,31231002334933000140550010000054791621032087,IBERTIOGA,SOMA MG ESTADO,140.00
31231002334933000140550010000054801243444225-nfe,31231012927876000167550010002862141005045805,31231002334933000140550010000054801243444225,IBERTIOGA,SOMA MG ESTADO,70.00
31231002334933000140550010000054811245104178-nfe,31231012927876000167550010002862161005045826,31231002334933000140550010000054811245104178,IBERTIOGA,SOMA MG ESTADO,30.00
31231002334933000140550010000054821957549129-nfe,31230936325157000215550000000865431345595152,31231002334933000140550010000054821957549129,IBERTIOGA,COSTA CAMARGO ESTADO,328.65
31231002334933000140550010000054831709046620-nfe,31230936325157000215550000000855371766454855,31231002334933000140550010000054831709046620,IBERTIOGA,COSTA CAMARGO ESTADO,6.67
31231002334933000140550010000054841560643022-nfe,31230936325157000215550000000847971594453478,,IBERTIOGA,COSTA CAMARGO ESTADO,60.00
31231002334933000140550010000054851221823360-nfe,31230936325157000215550000000855431523715898,31231002334933000140550010000054851221823360,SANTA RITA DO IBITIPOCA,COSTA CAMARGO ESTADO,40.03
31231002334933000140550010000054861810021419-nfe,31230936325157000215550000000855961929483680,31231002334933000140550010000054861810021419,SANTA RITA DO IBITIPOCA,COSTA CAMARGO ESTADO,98.60
31231002334933000140550010000054871102624546-nfe,31230936325157000215550000000860001443539864,31231002334933000140550010000054871102624546,IBERTIOGA,COSTA CAMARGO ESTADO,20.02
31231002334933000140550010000054881888842920-nfe,31230936325157000215550000000855491813525963,31231002334933000140550010000054881888842920,IBERTIOGA,COSTA CAMARGO ESTADO,6.67
31231002334933000140550010000054891486100101-nfe,31230936325157000215550000000854771167133776,31231002334933000140550010000054891486100101,SANTA RITA DO IBITIPOCA,COSTA CAMARGO ESTADO,33.36
31231002334933000140550010000054901938960970-nfe,31230936325157000215550000000865351513167866,31231002334933000140550010000054901938960970,SANTA RITA DO IBITIPOCA,COSTA CAMARGO ESTADO,98.60
31231002334933000140550010000054911710322697-nfe,31230936325157000215550000000865131110861708,31231002334933000140550010000054911710322697,SANTA RITA DO IBITIPOCA,COSTA CAMARGO ESTADO,164.33
31231002334933000140550010000054921947106581-nfe,31230936325157000215550000000865161662976388,31231002334933000140550010000054921947106581,SANTA RITA DO IBITIPOCA,COSTA CAMARGO ESTADO,98.60
31231002334933000140550010000054931910356220-nfe,31230936325157000215550000000859651249918323,31231002334933000140550010000054931910356220,IBERTIOGA,COSTA CAMARGO ESTADO,328.65
31231002334933000140550010000054941947241076-nfe,31231067729178000220550010007530101559682755,31231002334933000140550010000054941947241076,IBERTIOGA,RIOCLARENSE ESTADO,2246.00
31231002334933000140550010000054951100766710-nfe,41231081706251000198550010003088251003980564,31231002334933000140550010000054951100766710,SANTA RITA DO IBITIPOCA,PROMEFARMA ESTADO,406.80
31231002334933000140550010000054961869164670-nfe,31231067729178000220550010007526211456603986,31231002334933000140550010000054961869164670,SANTA RITA DO IBITIPOCA,RIOCLARENSE ESTADO,134.40
31231002334933000140550010000054971610761072-nfe,31231067729178000220550010007530061156533953,31231002334933000140550010000054971610761072,SANTANA DO GARAMBEU,RIOCLARENSE ESTADO,1123.00
31231002334933000140550010000054981472269574-nfe,41231081706251000198550010003088221003980627,31231002334933000140550010000054981472269574,SANTANA DO GARAMBEU,PROMEFARMA ESTADO,1695.00
31231002334933000140550010000054991413911017-nfe,33230931673254001095550000008266721511478442,31231002334933000140550010000054991413911017,CARANAIBA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 33230931673254001095550000008266721511478442 B BRAUN,1511.00
31231002334933000140550010000055001543710111-nfe,31230936325157000215550000000868401265171776,31231002334933000140550010000055001543710111,ALFREDO VASCONCELOS,COSTA CAMARGO ESTADO,492.98
31231002334933000140550010000055011844015452-nfe,31230936325157000215550000000857791536953184,31231002334933000140550010000055011844015452,CIPOTANEA,COSTA CAMARGO ESTADO,328.65
31231002334933000140550010000055021310661295-nfe,31230936325157000215550000000865181954691248,31231002334933000140550010000055021310661295,SENHORA DOS REMEDIOS,COSTA CAMARGO ESTADO,377.95
31231002334933000140550010000055031410674108-nfe,31230936325157000215550000000865171526390528,31231002334933000140550010000055031410674108,CIPOTANEA,COSTA CAMARGO ESTADO,82.16
31231002334933000140550010000055041971071787-nfe,31230936325157000215550000000851201660230415,31231002334933000140550010000055041971071787,PAIVA,COSTA CAMARGO ESTADO,33.64
31231002334933000140550010000055051061214250-nfe,31230936325157000215550000000851671239764871,31231002334933000140550010000055051061214250,RESSAQUINHA,COSTA CAMARGO ESTADO,33.64
31231002334933000140550010000055061913811751-nfe,31230936325157000215550000000865091099666395,31231002334933000140550010000055061913811751,CRISTIANO OTONI,COSTA CAMARGO ESTADO,164.33
31231002334933000140550010000055071775319153-nfe,31230936325157000215550000000849921469042624,31231002334933000140550010000055071775319153,RESSAQUINHA,COSTA CAMARGO ESTADO,131.46
31231002334933000140550010000055081331092110-nfe,31230936325157000215550000000865191756545560,31231002334933000140550010000055081331092110,CAPELA NOVA,COSTA CAMARGO ESTADO,82.16
31231002334933000140550010000055091389413057-nfe,31230936325157000215550000000865211016251073,31231002334933000140550010000055091389413057,RESSAQUINHA,COSTA CAMARGO ESTADO,164.33
31231002334933000140550010000055101275101081-nfe,31230936325157000215550000000854041998349043,31231002334933000140550010000055101275101081,RESSAQUINHA,COSTA CAMARGO ESTADO,18.00
31231002334933000140550010000055111928989616-nfe,31230936325157000215550000000851231242430704,31231002334933000140550010000055111928989616,ALFREDO VASCONCELOS,COSTA CAMARGO ESTADO,84.09
31231002334933000140550010000055121450847410-nfe,31230936325157000215550000000849851594149590,31231002334933000140550010000055121450847410,CAPELA NOVA,COSTA CAMARGO ESTADO,111.74
31231002334933000140550010000055131108370521-nfe,31230936325157000215550000000851711043890087,31231002334933000140550010000055131108370521,CRISTIANO OTONI,COSTA CAMARGO ESTADO,33.64
